row,col,Well,Flight,Unit,Board,Inhibitor,Parabola,Construct,LED.trigger,Condition,IntegratedIntensity,Temp.Board.1,Temp.Board.2,Temp.LED,Pressure.mbar,Gravity.X.mg,Gravity.Y.mg,Gravity.Z.mg,Supply.U.mV,Supply.I.mA,Time
C,3,C3,1,103,1,Ruthenium Red,2,CaMPARI2,1,Pre-Parabola,742.2449,36.78725,36.759,34.3935,1004,0.385,1.485,941.4675,23794.765,592.475,2021-05-31 10:15:12
C,3,C3,1,103,2,GSK2193874,2,CaMPARI2,1,Pre-Parabola,433.0024,36.78725,36.759,34.3935,1004,0.385,1.485,941.4675,23794.765,592.475,2021-05-31 10:15:12
C,3,C3,1,104,1,BAPTA,2,CaMPARI2,1,Pre-Parabola,755.8565,36.7205,36.74175,34.2365,1045.985,-10.3275,2.125,952.18,23575.575,616.095,2021-05-31 10:15:11
C,3,C3,1,104,2,DMSO,2,CaMPARI2,1,Pre-Parabola,194.3773,36.7205,36.74175,34.2365,1045.985,-10.3275,2.125,952.18,23575.575,616.095,2021-05-31 10:15:11
C,3,C3,2,101,1,None,2,CaMPARI2,1,Pre-Parabola,270.9214,36.8,36.74,34.661,998,-2.3175,-3.93,1037.7125,23754.2275,603.99,2021-05-31 10:10:17
C,3,C3,2,101,2,Gd3+,2,CaMPARI2,1,Pre-Parabola,181.8307,36.8,36.74,34.661,998,-2.3175,-3.93,1037.7125,23754.2275,603.99,2021-05-31 10:10:17
C,3,C3,2,102,1,Thapsigargin,2,CaMPARI2,1,Pre-Parabola,325.0521,36.80025,36.8,34.7215,1049.6025,6.2875,21.21,1060.955,23741.635,613.425,2021-05-31 10:10:15
C,3,C3,2,102,2,Flunarizine,2,CaMPARI2,1,Pre-Parabola,1325.738,36.80025,36.8,34.7215,1049.6025,6.2875,21.21,1060.955,23741.635,613.425,2021-05-31 10:10:15
C,3,C3,2,103,1,Ruthenium Red,2,CaMPARI2,1,Pre-Parabola,165.0528,36.78475,36.8005,34.76825,1004,-3.6625,-12.015,1047.16,23718.52,594.1725,2021-05-31 10:10:16
C,3,C3,2,103,2,GSK2193874,2,CaMPARI2,1,Pre-Parabola,287.8578,36.78475,36.8005,34.76825,1004,-3.6625,-12.015,1047.16,23718.52,594.1725,2021-05-31 10:10:16
C,3,C3,2,104,1,BAPTA,2,CaMPARI2,1,Pre-Parabola,427.6681,36.7395,36.77975,34.53625,1039.9875,-13.31,-5.5025,1036.105,23590.295,616.0375,2021-05-31 10:10:15
C,3,C3,2,104,2,DMSO,2,CaMPARI2,1,Pre-Parabola,297.4585,36.7395,36.77975,34.53625,1039.9875,-13.31,-5.5025,1036.105,23590.295,616.0375,2021-05-31 10:10:15
C,3,C3,3,101,1,None,2,CaMPARI2,1,Pre-Parabola,288.5014,36.71125,36.71225,34.31025,995.015,-2.895,-0.7975,1018.2375,23756.7575,602.405,2021-05-31 10:18:10
C,3,C3,3,101,2,Gd3+,2,CaMPARI2,1,Pre-Parabola,294.5427,36.71125,36.71225,34.31025,995.015,-2.895,-0.7975,1018.2375,23756.7575,602.405,2021-05-31 10:18:10
C,3,C3,3,102,1,Thapsigargin,2,CaMPARI2,1,Pre-Parabola,486.0236,36.804,36.8,34.82475,1038,2.62,28.43,1044.4525,23745.43,612.9875,2021-05-31 10:18:12
C,3,C3,3,102,2,Flunarizine,2,CaMPARI2,1,Pre-Parabola,368.2544,36.804,36.8,34.82475,1038,2.62,28.43,1044.4525,23745.43,612.9875,2021-05-31 10:18:12
C,3,C3,3,103,1,Ruthenium Red,2,CaMPARI2,1,Pre-Parabola,555.5638,36.83175,36.819,35.034,1000,4.0025,-6.7325,1028.99,23806.3225,590.37,2021-05-31 10:18:10
C,3,C3,3,103,2,GSK2193874,2,CaMPARI2,1,Pre-Parabola,431.0009,36.83175,36.819,35.034,1000,4.0025,-6.7325,1028.99,23806.3225,590.37,2021-05-31 10:18:10
C,3,C3,3,104,1,BAPTA,2,CaMPARI2,1,Pre-Parabola,142.3968,36.8005,36.7995,34.69175,1052.5325,-3.8575,-1.14,1023.76,23549.9875,616.36,2021-05-31 10:18:11
C,3,C3,3,104,2,DMSO,2,CaMPARI2,1,Pre-Parabola,244.8892,36.8005,36.7995,34.69175,1052.5325,-3.8575,-1.14,1023.76,23549.9875,616.36,2021-05-31 10:18:11
C,4,C4,1,101,1,None,2,CaMPARI2,2,Pre-Parabola,150.6874,36.79325,36.7735,34.82875,1000.28,-6.7925,7.435,996.87,23733.24,604.405,2021-05-31 10:15:20
C,4,C4,1,101,2,Gd3+,2,CaMPARI2,2,Pre-Parabola,147.2275,36.79325,36.7735,34.82875,1000.28,-6.7925,7.435,996.87,23733.24,604.405,2021-05-31 10:15:20
C,4,C4,1,102,1,Thapsigargin,2,CaMPARI2,2,Pre-Parabola,558.2191,36.804,36.8,35.36425,1051,13.4775,30.3725,1024.7125,23662.17,616.7075,2021-05-31 10:15:20
C,4,C4,1,102,2,Flunarizine,2,CaMPARI2,2,Pre-Parabola,584.2532,36.804,36.8,35.36425,1051,13.4775,30.3725,1024.7125,23662.17,616.7075,2021-05-31 10:15:20
C,4,C4,1,103,1,Ruthenium Red,2,CaMPARI2,2,Pre-Parabola,512.0255,36.7055,36.7,34.63725,1004,-0.715,8.6225,1031.3025,23799.6525,590.8125,2021-05-31 10:15:20
C,4,C4,1,103,2,GSK2193874,2,CaMPARI2,2,Pre-Parabola,305.2383,36.7055,36.7,34.63725,1004,-0.715,8.6225,1031.3025,23799.6525,590.8125,2021-05-31 10:15:20
C,4,C4,1,104,1,BAPTA,2,CaMPARI2,2,Pre-Parabola,420.9857,36.6425,36.7,34.4545,1046,-10.39,2.965,986.66,23577.07,616.5775,2021-05-31 10:15:19
C,4,C4,1,104,2,DMSO,2,CaMPARI2,2,Pre-Parabola,269.3171,36.6425,36.7,34.4545,1046,-10.39,2.965,986.66,23577.07,616.5775,2021-05-31 10:15:19
C,4,C4,2,101,1,None,2,CaMPARI2,2,Pre-Parabola,278.9644,36.8,36.7,34.90975,998,-2.595,2.56,1018.29,23756.355,604.92,2021-05-31 10:10:25
C,4,C4,2,101,2,Gd3+,2,CaMPARI2,2,Pre-Parabola,418.6681,36.8,36.7,34.90975,998,-2.595,2.56,1018.29,23756.355,604.92,2021-05-31 10:10:25
C,4,C4,2,102,1,Thapsigargin,2,CaMPARI2,2,Pre-Parabola,357.6663,36.8,36.799,35.02275,1049.925,7.7975,27.4075,1044.285,23742.9,612.4625,2021-05-31 10:10:23
C,4,C4,2,102,2,Flunarizine,2,CaMPARI2,2,Pre-Parabola,417.3437,36.8,36.799,35.02275,1049.925,7.7975,27.4075,1044.285,23742.9,612.4625,2021-05-31 10:10:23
C,4,C4,2,103,1,Ruthenium Red,2,CaMPARI2,2,Pre-Parabola,450.3718,36.7085,36.8,35.00975,1004,-3.2,-10.725,1021.3625,23720.5325,592.075,2021-05-31 10:10:24
C,4,C4,2,103,2,GSK2193874,2,CaMPARI2,2,Pre-Parabola,230.4647,36.7085,36.8,35.00975,1004,-3.2,-10.725,1021.3625,23720.5325,592.075,2021-05-31 10:10:24
C,4,C4,2,104,1,BAPTA,2,CaMPARI2,2,Pre-Parabola,156.1788,36.7,36.70475,34.7565,1040,-12.5575,-2.28,1015.6325,23590.3525,615.815,2021-05-31 10:10:23
C,4,C4,2,104,2,DMSO,2,CaMPARI2,2,Pre-Parabola,251.2583,36.7,36.70475,34.7565,1040,-12.5575,-2.28,1015.6325,23590.3525,615.815,2021-05-31 10:10:23
C,4,C4,3,101,1,None,2,CaMPARI2,2,Pre-Parabola,703.6241,36.642,36.623,34.55825,995.325,-5.0925,0.035,1017.7925,23760.61,603.075,2021-05-31 10:18:18
C,4,C4,3,101,2,Gd3+,2,CaMPARI2,2,Pre-Parabola,591.6584,36.642,36.623,34.55825,995.325,-5.0925,0.035,1017.7925,23760.61,603.075,2021-05-31 10:18:18
C,4,C4,3,102,1,Thapsigargin,2,CaMPARI2,2,Pre-Parabola,343.9239,36.8,36.8,35.12375,1038,3.305,25.93,1034.75,23743.6475,612.6075,2021-05-31 10:18:20
C,4,C4,3,102,2,Flunarizine,2,CaMPARI2,2,Pre-Parabola,243.8543,36.8,36.8,35.12375,1038,3.305,25.93,1034.75,23743.6475,612.6075,2021-05-31 10:18:20
C,4,C4,3,103,1,Ruthenium Red,2,CaMPARI2,2,Pre-Parabola,441.6467,36.80425,36.8,35.28,1000,7.13,-12.51,1008.32,23804.655,591.2125,2021-05-31 10:18:18
C,4,C4,3,103,2,GSK2193874,2,CaMPARI2,2,Pre-Parabola,740.874,36.80425,36.8,35.28,1000,7.13,-12.51,1008.32,23804.655,591.2125,2021-05-31 10:18:18
C,4,C4,3,104,1,BAPTA,2,CaMPARI2,2,Pre-Parabola,204.916,36.8,36.79075,34.921,1052.8675,-2.3925,0.39,1008.34,23547.6875,618.05,2021-05-31 10:18:19
C,4,C4,3,104,2,DMSO,2,CaMPARI2,2,Pre-Parabola,268.6363,36.8,36.79075,34.921,1052.8675,-2.3925,0.39,1008.34,23547.6875,618.05,2021-05-31 10:18:19
C,5,C5,1,101,1,None,2,CaMPARI2,1,Pull-up,146.9154,36.9005,36.9005,34.5905,1000,-13.2675,161.6125,1844.215,23741.865,606.6325,2021-05-31 10:16:06
C,5,C5,1,101,2,Gd3+,2,CaMPARI2,1,Pull-up,269.5725,36.9005,36.9005,34.5905,1000,-13.2675,161.6125,1844.215,23741.865,606.6325,2021-05-31 10:16:06
C,5,C5,1,102,1,Thapsigargin,2,CaMPARI2,1,Pull-up,490.3576,36.9045,36.90325,35.08325,1050.95,3.7925,164.395,1892.905,23665.7925,621.125,2021-05-31 10:16:06
C,5,C5,1,102,2,Flunarizine,2,CaMPARI2,1,Pull-up,6696.353,36.9045,36.90325,35.08325,1050.95,3.7925,164.395,1892.905,23665.7925,621.125,2021-05-31 10:16:06
C,5,C5,1,103,1,Ruthenium Red,2,CaMPARI2,1,Pull-up,420.2007,36.90075,36.889,34.392,1003,-6.33,147.5425,1877.6625,23788.0375,593.135,2021-05-31 10:16:06
C,5,C5,1,103,2,GSK2193874,2,CaMPARI2,1,Pull-up,550.175,36.90075,36.889,34.392,1003,-6.33,147.5425,1877.6625,23788.0375,593.135,2021-05-31 10:16:06
C,5,C5,1,104,1,BAPTA,2,CaMPARI2,1,Pull-up,314.0966,36.875,36.88275,34.25975,1045.0725,-23.95,146.885,1859.52,23575.5175,620.3725,2021-05-31 10:16:07
C,5,C5,1,104,2,DMSO,2,CaMPARI2,1,Pull-up,1859.037,36.875,36.88275,34.25975,1045.0725,-23.95,146.885,1859.52,23575.5175,620.3725,2021-05-31 10:16:07
C,5,C5,2,101,1,None,2,CaMPARI2,1,Pull-up,334.8777,36.89525,36.867,34.57725,995,-3.9275,164.4425,1842.9325,23761.76,606.135,2021-05-31 10:14:08
C,5,C5,2,101,2,Gd3+,2,CaMPARI2,1,Pull-up,284.0424,36.89525,36.867,34.57725,995,-3.9275,164.4425,1842.9325,23761.76,606.135,2021-05-31 10:14:08
C,5,C5,2,102,1,Thapsigargin,2,CaMPARI2,1,Pull-up,379.3684,36.89875,36.87875,34.605,1047,0.8925,181.375,1891.36,23736.2875,617.6175,2021-05-31 10:14:08
C,5,C5,2,102,2,Flunarizine,2,CaMPARI2,1,Pull-up,277.8673,36.89875,36.87875,34.605,1047,0.8925,181.375,1891.36,23736.2875,617.6175,2021-05-31 10:14:08
C,5,C5,2,103,1,Ruthenium Red,2,CaMPARI2,1,Pull-up,151.6982,36.88425,36.897,34.68475,1001,-7.895,143.08,1865.3725,23722.085,594.3575,2021-05-31 10:14:09
C,5,C5,2,103,2,GSK2193874,2,CaMPARI2,1,Pull-up,297.0025,36.88425,36.897,34.68475,1001,-7.895,143.08,1865.3725,23722.085,594.3575,2021-05-31 10:14:09
C,5,C5,2,104,1,BAPTA,2,CaMPARI2,1,Pull-up,197.9411,36.8665,36.875,34.47575,1037.0025,-21.1575,154.125,1850.735,23588.8575,619.695,2021-05-31 10:14:08
C,5,C5,2,104,2,DMSO,2,CaMPARI2,1,Pull-up,271.6081,36.8665,36.875,34.47575,1037.0025,-21.1575,154.125,1850.735,23588.8575,619.695,2021-05-31 10:14:08
C,5,C5,3,101,1,None,2,CaMPARI2,1,Pull-up,2682.272,36.87275,36.8685,34.34025,995,-10.8975,170.435,1846.6,23763.7725,606.19,2021-05-31 10:19:04
C,5,C5,3,101,2,Gd3+,2,CaMPARI2,1,Pull-up,341.0702,36.87275,36.8685,34.34025,995,-10.8975,170.435,1846.6,23763.7725,606.19,2021-05-31 10:19:04
C,5,C5,3,102,1,Thapsigargin,2,CaMPARI2,1,Pull-up,276.642,36.902,36.90175,34.858,1037.89,-6.1025,186.165,1891.95,23743.8775,617.115,2021-05-31 10:19:06
C,5,C5,3,102,2,Flunarizine,2,CaMPARI2,1,Pull-up,321.9219,36.902,36.90175,34.858,1037.89,-6.1025,186.165,1891.95,23743.8775,617.115,2021-05-31 10:19:06
C,5,C5,3,103,1,Ruthenium Red,2,CaMPARI2,1,Pull-up,405.2483,36.904,36.90125,35.0205,999.1475,5.1875,146.495,1866.845,23807.2425,593.3275,2021-05-31 10:19:04
C,5,C5,3,103,2,GSK2193874,2,CaMPARI2,1,Pull-up,345.1932,36.904,36.90125,35.0205,999.1475,5.1875,146.495,1866.845,23807.2425,593.3275,2021-05-31 10:19:04
C,5,C5,3,104,1,BAPTA,2,CaMPARI2,1,Pull-up,256.3337,36.901,36.9005,34.6925,1052,-9.0675,154.405,1843.715,23558.785,620.215,2021-05-31 10:19:03
C,5,C5,3,104,2,DMSO,2,CaMPARI2,1,Pull-up,361.6245,36.901,36.9005,34.6925,1052,-9.0675,154.405,1843.715,23558.785,620.215,2021-05-31 10:19:03
C,6,C6,1,101,1,None,2,CaMPARI2,2,Pull-up,269.2153,36.9,36.9,34.88225,1000,-12.7775,199.0225,1742.6475,23735.3675,607.66,2021-05-31 10:16:14
C,6,C6,1,101,2,Gd3+,2,CaMPARI2,2,Pull-up,169.2091,36.9,36.9,34.88225,1000,-12.7775,199.0225,1742.6475,23735.3675,607.66,2021-05-31 10:16:14
C,6,C6,1,102,1,Thapsigargin,2,CaMPARI2,2,Pull-up,407.3912,36.97175,36.9495,35.398,1051,1.1575,206.1125,1786.99,23663.55,616.14,2021-05-31 10:16:14
C,6,C6,1,102,2,Flunarizine,2,CaMPARI2,2,Pull-up,715.509,36.97175,36.9495,35.398,1051,1.1575,206.1125,1786.99,23663.55,616.14,2021-05-31 10:16:14
C,6,C6,1,103,1,Ruthenium Red,2,CaMPARI2,2,Pull-up,203.3693,36.9,36.89025,34.691,1003.0025,-2.3825,184.285,1700.19,23793.9025,591.8525,2021-05-31 10:16:14
C,6,C6,1,103,2,GSK2193874,2,CaMPARI2,2,Pull-up,246.3356,36.9,36.89025,34.691,1003.0025,-2.3825,184.285,1700.19,23793.9025,591.8525,2021-05-31 10:16:14
C,6,C6,1,104,1,BAPTA,2,CaMPARI2,2,Pull-up,714.6153,36.801,36.82625,34.527,1045.335,-21.8,184.7975,1680.18,23580.8075,618.31,2021-05-31 10:16:15
C,6,C6,1,104,2,DMSO,2,CaMPARI2,2,Pull-up,372.8632,36.801,36.82625,34.527,1045.335,-21.8,184.7975,1680.18,23580.8075,618.31,2021-05-31 10:16:15
C,6,C6,2,101,1,None,2,CaMPARI2,2,Pull-up,405.2098,36.8875,36.8,34.88725,995,-1.3525,205.9675,1743.9075,23757.045,604.83,2021-05-31 10:14:16
C,6,C6,2,101,2,Gd3+,2,CaMPARI2,2,Pull-up,239.4817,36.8875,36.8,34.88725,995,-1.3525,205.9675,1743.9075,23757.045,604.83,2021-05-31 10:14:16
C,6,C6,2,102,1,Thapsigargin,2,CaMPARI2,2,Pull-up,329.2404,36.89825,36.855,34.95575,1047,7.4425,217.66,1738.59,23739.9675,615.815,2021-05-31 10:14:16
C,6,C6,2,102,2,Flunarizine,2,CaMPARI2,2,Pull-up,664.3334,36.89825,36.855,34.95575,1047,7.4425,217.66,1738.59,23739.9675,615.815,2021-05-31 10:14:16
C,6,C6,2,103,1,Ruthenium Red,2,CaMPARI2,2,Pull-up,610.3003,36.8245,36.8965,34.996,1001.0025,0.2675,177.8425,1734.53,23724.6725,592.82,2021-05-31 10:14:17
C,6,C6,2,103,2,GSK2193874,2,CaMPARI2,2,Pull-up,487.915,36.8245,36.8965,34.996,1001.0025,0.2675,177.8425,1734.53,23724.6725,592.82,2021-05-31 10:14:17
C,6,C6,2,104,1,BAPTA,2,CaMPARI2,2,Pull-up,405.9908,36.8,36.80525,34.7675,1037.0525,-16.655,192.22,1708.29,23593.285,617.875,2021-05-31 10:14:16
C,6,C6,2,104,2,DMSO,2,CaMPARI2,2,Pull-up,343.5552,36.8,36.80525,34.7675,1037.0525,-16.655,192.22,1708.29,23593.285,617.875,2021-05-31 10:14:16
C,6,C6,3,101,1,None,2,CaMPARI2,2,Pull-up,163.6908,36.80025,36.8,34.61325,995,-11.8875,210.8275,1752.5825,23763.83,606.595,2021-05-31 10:19:12
C,6,C6,3,101,2,Gd3+,2,CaMPARI2,2,Pull-up,111.7214,36.80025,36.8,34.61325,995,-11.8875,210.8275,1752.5825,23763.83,606.595,2021-05-31 10:19:12
C,6,C6,3,102,1,Thapsigargin,2,CaMPARI2,2,Pull-up,334.2956,36.9195,36.9005,35.16325,1037.9975,-5.735,224.73,1784.2475,23742.2675,617.4175,2021-05-31 10:19:14
C,6,C6,3,102,2,Flunarizine,2,CaMPARI2,2,Pull-up,305.1162,36.9195,36.9005,35.16325,1037.9975,-5.735,224.73,1784.2475,23742.2675,617.4175,2021-05-31 10:19:14
C,6,C6,3,103,1,Ruthenium Red,2,CaMPARI2,2,Pull-up,580.7614,36.97025,36.94575,35.304,999.47,9.785,185.8225,1755.1875,23811.1525,591.0625,2021-05-31 10:19:12
C,6,C6,3,103,2,GSK2193874,2,CaMPARI2,2,Pull-up,454.7128,36.97025,36.94575,35.304,999.47,9.785,185.8225,1755.1875,23811.1525,591.0625,2021-05-31 10:19:12
C,6,C6,3,104,1,BAPTA,2,CaMPARI2,2,Pull-up,282.8592,36.90425,36.9,34.981,1052,-7.8675,196.4925,1800.565,23550.045,619.675,2021-05-31 10:19:11
C,6,C6,3,104,2,DMSO,2,CaMPARI2,2,Pull-up,3238.95,36.90425,36.9,34.981,1052,-7.8675,196.4925,1800.565,23550.045,619.675,2021-05-31 10:19:11
C,7,C7,1,101,1,None,2,CaMPARI2-F391W,NA,Histamine,1306.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,1,101,2,Gd3+,2,CaMPARI2-F391W,NA,Histamine,1101.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,1,102,1,Thapsigargin,2,CaMPARI2-F391W,NA,Histamine,449.0334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,1,102,2,Flunarizine,2,CaMPARI2-F391W,NA,Histamine,427.8329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,1,103,1,Ruthenium Red,2,CaMPARI2-F391W,NA,Histamine,923.8845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,1,103,2,GSK2193874,2,CaMPARI2-F391W,NA,Histamine,751.6934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,1,104,1,BAPTA,2,CaMPARI2-F391W,NA,Histamine,411.1534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,1,104,2,DMSO,2,CaMPARI2-F391W,NA,Histamine,891.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,2,101,1,None,2,CaMPARI2-F391W,NA,Histamine,1248.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,2,101,2,Gd3+,2,CaMPARI2-F391W,NA,Histamine,1423.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,2,102,1,Thapsigargin,2,CaMPARI2-F391W,NA,Histamine,416.9022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,2,102,2,Flunarizine,2,CaMPARI2-F391W,NA,Histamine,658.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,2,103,1,Ruthenium Red,2,CaMPARI2-F391W,NA,Histamine,977.9641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,2,103,2,GSK2193874,2,CaMPARI2-F391W,NA,Histamine,940.9249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,2,104,1,BAPTA,2,CaMPARI2-F391W,NA,Histamine,362.9122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,2,104,2,DMSO,2,CaMPARI2-F391W,NA,Histamine,1230.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,3,101,1,None,2,CaMPARI2-F391W,NA,Histamine,1228.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,3,101,2,Gd3+,2,CaMPARI2-F391W,NA,Histamine,1282.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,3,102,1,Thapsigargin,2,CaMPARI2-F391W,NA,Histamine,502.3597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,3,102,2,Flunarizine,2,CaMPARI2-F391W,NA,Histamine,421.9039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,3,103,1,Ruthenium Red,2,CaMPARI2-F391W,NA,Histamine,1126.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,3,103,2,GSK2193874,2,CaMPARI2-F391W,NA,Histamine,662.8873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,3,104,1,BAPTA,2,CaMPARI2-F391W,NA,Histamine,288.4933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,7,C7,3,104,2,DMSO,2,CaMPARI2-F391W,NA,Histamine,1119.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C,8,C8,1,101,1,None,2,GFP,NA,Pre-Parabola,0,36.8645,36.87,34.307,1000.0025,-9.475,9.6525,1065.79,23734.1025,603.4075,2021-05-31 10:15:04
C,8,C8,1,101,2,Gd3+,2,GFP,NA,Pre-Parabola,0,36.8645,36.87,34.307,1000.0025,-9.475,9.6525,1065.79,23734.1025,603.4075,2021-05-31 10:15:04
C,8,C8,1,102,1,Thapsigargin,2,GFP,NA,Pre-Parabola,0,36.90025,36.89775,34.75525,1051,11.08,31.29,1090.1975,23665.045,616.045,2021-05-31 10:15:04
C,8,C8,1,102,2,Flunarizine,2,GFP,NA,Pre-Parabola,0,36.90025,36.89775,34.75525,1051,11.08,31.29,1090.1975,23665.045,616.045,2021-05-31 10:15:04
C,8,C8,1,103,1,Ruthenium Red,2,GFP,NA,Pre-Parabola,229.4763,36.867,36.8595,34.12075,1004,3.01,-0.21,1065.57,23792.8675,594.455,2021-05-31 10:15:04
C,8,C8,1,103,2,GSK2193874,2,GFP,NA,Pre-Parabola,0,36.867,36.8595,34.12075,1004,3.01,-0.21,1065.57,23792.8675,594.455,2021-05-31 10:15:04
C,8,C8,1,104,1,BAPTA,2,GFP,NA,Pre-Parabola,250.4058,36.854,36.8555,33.9795,1045.8475,-12.155,2.835,1047.34,23584.8325,616.9275,2021-05-31 10:15:03
C,8,C8,1,104,2,DMSO,2,GFP,NA,Pre-Parabola,93.99123,36.854,36.8555,33.9795,1045.8475,-12.155,2.835,1047.34,23584.8325,616.9275,2021-05-31 10:15:03
C,8,C8,2,101,1,None,2,GFP,NA,Pre-Parabola,264.4791,36.87375,36.857,34.38025,998,-4.9875,-1.2175,1030.755,23749.11,604.5825,2021-05-31 10:10:09
C,8,C8,2,101,2,Gd3+,2,GFP,NA,Pre-Parabola,497.0566,36.87375,36.857,34.38025,998,-4.9875,-1.2175,1030.755,23749.11,604.5825,2021-05-31 10:10:09
C,8,C8,2,102,1,Thapsigargin,2,GFP,NA,Pre-Parabola,166.0251,36.88025,36.87125,34.424,1049.075,5.445,24.4775,1051.3375,23740.37,613.94,2021-05-31 10:10:07
C,8,C8,2,102,2,Flunarizine,2,GFP,NA,Pre-Parabola,207.5667,36.88025,36.87125,34.424,1049.075,5.445,24.4775,1051.3375,23740.37,613.94,2021-05-31 10:10:07
C,8,C8,2,103,1,Ruthenium Red,2,GFP,NA,Pre-Parabola,689.8129,36.8785,36.88625,34.4965,1004,1.575,-15.5075,1022.23,23724.615,594.06,2021-05-31 10:10:08
C,8,C8,2,103,2,GSK2193874,2,GFP,NA,Pre-Parabola,110.3947,36.8785,36.88625,34.4965,1004,1.575,-15.5075,1022.23,23724.615,594.06,2021-05-31 10:10:08
C,8,C8,2,104,1,BAPTA,2,GFP,NA,Pre-Parabola,92.70892,36.85975,36.865,34.2695,1039.69,-11.0875,-3.995,1028.22,23591.445,615.5925,2021-05-31 10:10:07
C,8,C8,2,104,2,DMSO,2,GFP,NA,Pre-Parabola,212.1297,36.85975,36.865,34.2695,1039.69,-11.0875,-3.995,1028.22,23591.445,615.5925,2021-05-31 10:10:07
C,8,C8,3,101,1,None,2,GFP,NA,Pre-Parabola,0,36.8475,36.8515,34.04575,995,-5.575,1.055,1047.575,23760.5525,601.825,2021-05-31 10:18:02
C,8,C8,3,101,2,Gd3+,2,GFP,NA,Pre-Parabola,537.5019,36.8475,36.8515,34.04575,995,-5.575,1.055,1047.575,23760.5525,601.825,2021-05-31 10:18:02
C,8,C8,3,102,1,Thapsigargin,2,GFP,NA,Pre-Parabola,298.1607,36.8925,36.87675,34.52825,1038,-2.045,27.6325,1071.0575,23746.4075,614.9575,2021-05-31 10:18:04
C,8,C8,3,102,2,Flunarizine,2,GFP,NA,Pre-Parabola,0,36.8925,36.87675,34.52825,1038,-2.045,27.6325,1071.0575,23746.4075,614.9575,2021-05-31 10:18:04
C,8,C8,3,103,1,Ruthenium Red,2,GFP,NA,Pre-Parabola,112.9895,36.9,36.90125,34.754,1000,2.9125,-10.1725,1048.0675,23806.0925,592.9825,2021-05-31 10:18:02
C,8,C8,3,103,2,GSK2193874,2,GFP,NA,Pre-Parabola,807.6517,36.9,36.90125,34.754,1000,2.9125,-10.1725,1048.0675,23806.0925,592.9825,2021-05-31 10:18:02
C,8,C8,3,104,1,BAPTA,2,GFP,NA,Pre-Parabola,0,36.8855,36.87375,34.433,1052.105,-5.5125,0.215,1039.08,23548.895,618.4625,2021-05-31 10:18:03
C,8,C8,3,104,2,DMSO,2,GFP,NA,Pre-Parabola,104.9158,36.8855,36.87375,34.433,1052.105,-5.5125,0.215,1039.08,23548.895,618.4625,2021-05-31 10:18:03
C,9,C9,1,101,1,None,2,CaMPARI2-F391W,1,Pre-Parabola,374.9604,36.7995,36.79725,34.589,1000.1525,-7.115,4.7325,946.3575,23731.5725,603.835,2021-05-31 10:15:12
C,9,C9,1,101,2,Gd3+,2,CaMPARI2-F391W,1,Pre-Parabola,391.0866,36.7995,36.79725,34.589,1000.1525,-7.115,4.7325,946.3575,23731.5725,603.835,2021-05-31 10:15:12
C,9,C9,1,102,1,Thapsigargin,2,CaMPARI2-F391W,1,Pre-Parabola,559.2012,36.8255,36.81325,35.06175,1051,10.8025,26.165,968.995,23661.9975,616.275,2021-05-31 10:15:12
C,9,C9,1,102,2,Flunarizine,2,CaMPARI2-F391W,1,Pre-Parabola,479.7101,36.8255,36.81325,35.06175,1051,10.8025,26.165,968.995,23661.9975,616.275,2021-05-31 10:15:12
C,9,C9,1,103,1,Ruthenium Red,2,CaMPARI2-F391W,1,Pre-Parabola,336.8814,36.78725,36.759,34.3935,1004,0.385,1.485,941.4675,23794.765,592.475,2021-05-31 10:15:12
